,start_hour,age,trip_minutes,clusters
30934,9,29.0,23,2
30935,8,31.0,10,2
30936,16,40.0,11,1
30937,9,52.0,20,3
30938,16,32.0,20,1
30939,12,27.0,6,2
30940,12,35.0,15,2
30941,13,29.0,5,2
30942,12,36.0,18,2
30943,13,49.0,6,3
30944,8,52.0,11,3
30945,17,46.0,9,3
30946,13,25.0,8,2
30947,18,36.0,26,0
30948,18,22.0,5,1
30949,12,31.0,13,2
30950,17,28.0,11,1
30951,10,36.0,20,2
30952,11,31.0,8,2
30953,18,43.0,12,1
30954,13,52.0,19,3
30955,19,36.0,35,0
30956,9,36.0,5,2
30957,21,51.0,13,3
30958,11,54.0,44,0
30959,11,34.0,21,2
30960,14,36.0,21,0
30961,15,44.0,5,3
30962,13,36.0,10,2
30963,15,24.0,9,1
30964,18,43.0,17,1
30965,20,50.0,6,3
30966,10,33.0,7,2
30967,9,51.0,39,0
30968,18,36.0,14,1
30969,20,26.0,15,1
30970,18,36.0,15,1
30971,20,34.0,7,1
30972,17,36.0,44,0
30973,21,32.0,12,1
30974,13,32.0,24,0
30975,14,46.0,19,3
30976,19,30.0,11,1
30977,15,33.0,3,1
30978,11,37.0,4,2
30979,8,64.0,20,3
30980,7,37.0,2,2
30981,17,43.0,32,0
30982,17,36.0,18,1
30983,7,63.0,20,3
30984,7,35.0,6,2
30985,19,34.0,6,1
30986,5,60.0,6,3
30987,10,46.0,20,3
30988,21,36.0,19,1
30989,17,46.0,29,0
30990,15,28.0,6,1
30991,9,52.0,5,3
30992,11,64.0,7,3
30993,8,36.0,6,2
30994,18,29.0,1,1
30995,16,59.0,1,3
30996,20,31.0,6,1
30997,23,26.0,10,1
30998,7,27.0,11,2
30999,16,55.0,5,3
31000,14,24.0,27,0
31001,8,39.0,15,2
31002,19,55.0,6,3
31003,18,31.0,11,1
31004,13,41.0,10,2
31005,7,62.0,11,3
31006,1,26.0,4,2
31007,7,34.0,7,2
31008,14,27.0,26,0
31009,15,26.0,4,1
31010,9,52.0,23,3
31011,8,42.0,13,2
31012,16,36.0,4,1
31013,15,32.0,4,1
31014,20,30.0,7,1
31015,19,44.0,4,1
31016,11,35.0,14,2
31017,16,38.0,24,0
31018,19,34.0,25,0
31019,6,27.0,8,2
31020,14,48.0,23,0
31021,15,36.0,6,1
31022,22,33.0,22,1
31023,16,36.0,15,1
31024,9,38.0,8,2
31025,21,39.0,4,1
31026,14,64.0,28,3
31027,14,36.0,22,0
31028,14,36.0,20,0
31029,17,34.0,33,0
31030,18,44.0,2,1
31031,14,32.0,4,1
31032,13,52.0,3,3
31033,12,34.0,2,2
31034,11,58.0,9,3
31035,14,36.0,22,0
31036,20,32.0,4,1
31037,12,36.0,21,0
31038,7,60.0,9,3
31039,12,55.0,8,3
31040,14,31.0,10,1
31041,20,29.0,28,0
31042,23,32.0,10,1
31043,16,34.0,18,1
31044,11,29.0,10,2
31045,9,30.0,8,2
31046,0,36.0,22,2
31047,10,48.0,5,3
31048,15,36.0,21,0
31049,17,51.0,11,3
31050,8,39.0,21,2
31051,8,37.0,1,2
31052,23,47.0,3,1
31053,10,33.0,9,2
31054,9,20.0,18,2
31055,8,24.0,17,2
31056,14,41.0,4,1
31057,14,36.0,21,0
31058,14,44.0,13,3
31059,14,39.0,9,1
31060,17,61.0,14,3
31061,18,51.0,23,3
31062,16,36.0,20,0
31063,18,31.0,8,1
31064,22,36.0,12,1
31065,13,38.0,6,2
31066,19,40.0,13,1
31067,15,41.0,44,0
31068,9,40.0,13,2
31069,10,32.0,33,0
31070,17,45.0,8,3
31071,18,36.0,20,1
31072,22,46.0,6,1
31073,13,29.0,3,2
31074,10,33.0,13,2
31075,20,28.0,8,1
31076,12,34.0,9,2
31077,13,55.0,6,3
31078,0,51.0,18,2
31079,16,50.0,19,3
31080,11,36.0,11,2
31081,13,26.0,14,2
31082,16,36.0,44,0
31083,19,27.0,8,1
31084,12,32.0,10,2
31085,8,47.0,2,2
31086,21,34.0,10,1
31087,21,60.0,17,3
31088,15,29.0,3,1
31089,18,37.0,4,1
31090,0,33.0,11,2
31091,16,29.0,18,1
31092,21,25.0,9,1
31093,15,45.0,22,0
31094,8,60.0,12,3
31095,8,32.0,4,2
31096,6,54.0,24,3
31097,12,36.0,10,2
31098,9,39.0,8,2
31099,22,29.0,9,1
31100,14,36.0,38,0
31101,14,36.0,18,1
31102,14,37.0,11,1
31103,17,36.0,26,0
31104,16,20.0,9,1
31105,16,36.0,10,1
31106,16,37.0,10,1
31107,10,46.0,8,3
31108,8,27.0,8,2
31109,7,41.0,14,2
31110,17,51.0,9,3
31111,9,36.0,11,2
31112,14,52.0,24,3
31113,16,57.0,8,3
31114,13,46.0,5,3
31115,16,36.0,11,1
31116,7,59.0,2,3
31117,15,54.0,15,3
31118,7,40.0,21,2
31119,13,26.0,3,2
31120,18,53.0,7,3
31121,12,31.0,3,2
31122,12,61.0,15,3
31123,9,39.0,4,2
31124,13,31.0,6,2
31125,7,52.0,6,3
31126,8,39.0,19,2
31127,13,31.0,3,2
31128,10,36.0,26,0
31129,18,29.0,10,1
31130,16,36.0,25,0
31131,16,32.0,27,0
31132,17,41.0,21,0
31133,8,61.0,5,3
31134,22,24.0,33,0
31135,12,66.0,23,3
31136,8,31.0,18,2
31137,7,44.0,4,2
31138,14,36.0,42,0
31139,14,23.0,11,1
31140,17,40.0,14,1
31141,13,23.0,10,2
31142,15,36.0,9,1
31143,19,34.0,13,1
31144,15,42.0,27,0
31145,11,33.0,2,2
31146,13,49.0,7,3
31147,9,29.0,8,2
31148,15,25.0,24,0
31149,17,62.0,26,3
31150,10,51.0,13,3
31151,20,44.0,7,1
31152,13,28.0,6,2
31153,10,31.0,31,0
31154,21,28.0,17,1
31155,18,40.0,3,1
31156,15,57.0,21,3
31157,16,35.0,7,1
31158,8,42.0,11,2
31159,11,34.0,7,2
31160,21,28.0,14,1
31161,23,36.0,32,0
31162,23,32.0,13,1
31163,17,36.0,44,0
31164,8,26.0,10,2
31165,23,29.0,12,1
31166,7,31.0,33,0
31167,17,39.0,2,1
31168,7,35.0,3,2
31169,19,55.0,8,3
31170,11,53.0,21,3
31171,0,43.0,6,2
31172,12,49.0,16,3
31173,7,39.0,7,2
31174,16,62.0,3,3
31175,18,34.0,3,1
31176,8,54.0,34,0
31177,17,45.0,8,3
31178,18,39.0,4,1
31179,16,30.0,17,1
31180,15,25.0,15,1
31181,18,35.0,29,0
31182,12,36.0,19,2
31183,21,30.0,11,1
31184,16,36.0,29,0
31185,12,24.0,9,2
31186,16,36.0,24,0
31187,11,49.0,4,3
31188,15,36.0,26,0
31189,18,25.0,11,1
31190,14,36.0,19,0
31191,17,40.0,26,0
31192,2,31.0,7,2
31193,15,35.0,16,1
31194,20,40.0,17,1
31195,18,36.0,13,1
31196,8,36.0,19,2
31197,9,37.0,16,2
31198,14,40.0,14,1
31199,14,32.0,10,1
31200,16,35.0,2,1
31201,19,36.0,20,1
31202,8,38.0,22,2
31203,18,51.0,6,3
31204,6,25.0,8,2
31205,21,30.0,8,1
31206,9,34.0,7,2
31207,22,48.0,25,0
31208,7,43.0,21,2
31209,5,38.0,2,2
31210,6,55.0,3,3
31211,9,44.0,7,2
31212,20,26.0,11,1
31213,20,33.0,18,1
31214,12,64.0,11,3
31215,17,25.0,3,1
31216,18,50.0,6,3
31217,14,40.0,5,1
31218,6,32.0,8,2
31219,7,53.0,16,3
31220,12,39.0,23,0
31221,22,36.0,9,1
31222,20,60.0,11,3
31223,18,30.0,19,1
31224,17,39.0,9,1
31225,11,50.0,7,3
31226,16,56.0,32,0
31227,14,43.0,7,3
31228,20,42.0,11,1
31229,21,36.0,18,1
31230,10,36.0,14,2
31231,13,55.0,16,3
31232,11,52.0,4,3
31233,13,36.0,23,0
31234,15,51.0,18,3
31235,10,32.0,6,2
31236,11,46.0,2,3
31237,2,33.0,18,2
31238,17,26.0,8,1
31239,19,27.0,16,1
31240,18,48.0,7,3
31241,15,36.0,11,1
31242,8,42.0,7,2
31243,11,59.0,15,3
31244,18,25.0,9,1
31245,19,30.0,7,1
31246,17,41.0,7,1
31247,7,48.0,6,2
31248,15,36.0,29,0
31249,19,39.0,8,1
31250,17,47.0,5,3
31251,17,36.0,26,0
31252,10,38.0,13,2
31253,18,36.0,18,1
31254,14,25.0,14,1
31255,13,36.0,13,2
31256,18,55.0,10,3
31257,12,49.0,9,3
31258,12,37.0,31,0
31259,19,28.0,13,1
31260,17,36.0,44,0
31261,15,32.0,7,1
31262,21,34.0,10,1
31263,9,39.0,8,2
31264,17,45.0,19,3
31265,9,50.0,14,3
31266,14,36.0,24,0
31267,8,40.0,21,2
31268,6,31.0,6,2
31269,17,38.0,5,1
31270,9,36.0,40,0
31271,9,42.0,11,2
31272,18,36.0,9,1
31273,12,36.0,26,0
31274,15,55.0,3,3
31275,7,37.0,10,2
31276,7,27.0,9,2
31277,17,28.0,18,1
31278,22,50.0,9,3
31279,8,64.0,13,3
31280,10,42.0,7,2
31281,13,36.0,13,2
31282,10,36.0,9,2
31283,21,34.0,20,1
31284,14,46.0,6,3
31285,13,45.0,12,3
31286,9,36.0,7,2
31287,23,41.0,2,1
31288,8,47.0,7,2
31289,12,29.0,25,0
31290,8,34.0,9,2
31291,17,51.0,7,3
31292,9,43.0,4,2
31293,11,36.0,12,2
31294,8,50.0,13,3
31295,19,32.0,8,1
31296,13,27.0,20,0
31297,18,36.0,12,1
31298,15,36.0,19,1
31299,12,25.0,16,2
31300,16,55.0,21,3
31301,18,36.0,19,1
31302,17,37.0,5,1
31303,19,31.0,3,1
31304,18,36.0,13,1
31305,17,41.0,28,0
31306,17,30.0,4,1
31307,9,36.0,14,2
31308,9,28.0,11,2
31309,17,36.0,17,1
31310,23,23.0,9,1
31311,11,36.0,12,2
31312,18,36.0,9,1
31313,16,42.0,20,0
31314,14,31.0,6,1
31315,17,43.0,21,0
31316,16,36.0,25,0
31317,11,36.0,25,0
31318,17,30.0,8,1
31319,10,36.0,44,0
31320,14,34.0,6,1
31321,21,54.0,1,3
31322,17,48.0,15,3
31323,20,44.0,14,1
31324,23,32.0,11,1
31325,17,21.0,5,1
31326,7,43.0,5,2
31327,20,30.0,21,1
31328,20,35.0,17,1
31329,13,36.0,27,0
31330,13,32.0,3,2
31331,18,55.0,6,3
31332,15,36.0,19,1
31333,22,63.0,4,3
31334,19,30.0,15,1
31335,12,36.0,14,2
31336,12,25.0,5,2
31337,0,22.0,2,2
31338,14,27.0,14,1
31339,6,62.0,10,3
31340,8,45.0,17,2
31341,12,58.0,11,3
31342,18,36.0,37,0
31343,18,36.0,26,0
31344,19,28.0,11,1
31345,15,28.0,10,1
31346,16,60.0,36,0
31347,11,43.0,10,2
31348,12,28.0,7,2
31349,8,24.0,13,2
31350,12,41.0,14,2
31351,14,34.0,15,1
31352,23,37.0,8,1
31353,13,31.0,14,2
31354,9,25.0,12,2
31355,16,51.0,21,3
31356,7,54.0,29,0
31357,15,40.0,9,1
31358,19,36.0,42,0
31359,22,34.0,14,1
31360,20,36.0,4,1
31361,19,33.0,7,1
31362,19,39.0,10,1
31363,18,42.0,5,1
31364,18,33.0,16,1
31365,17,58.0,20,3
31366,19,28.0,27,0
31367,17,36.0,39,0
31368,18,22.0,8,1
31369,19,36.0,11,1
31370,18,36.0,6,1
31371,15,41.0,21,0
31372,18,49.0,44,0
31373,9,44.0,10,2
31374,18,37.0,27,0
31375,8,32.0,9,2
31376,1,36.0,8,2
31377,14,36.0,31,0
31378,15,49.0,12,3
31379,13,34.0,18,2
31380,17,31.0,7,1
31381,10,37.0,3,2
31382,15,41.0,19,0
31383,17,31.0,4,1
31384,14,36.0,20,0
31385,11,55.0,9,3
31386,10,36.0,11,2
31387,19,28.0,9,1
31388,2,44.0,4,2
31389,14,55.0,21,3
31390,16,20.0,10,1
31391,13,38.0,34,0
31392,12,25.0,6,2
31393,15,36.0,23,0
31394,15,48.0,9,3
31395,19,25.0,15,1
31396,18,32.0,20,1
31397,13,32.0,18,2
31398,20,36.0,19,1
31399,13,36.0,12,2
31400,17,36.0,14,1
31401,17,40.0,19,1
31402,17,54.0,21,3
31403,14,22.0,6,1
31404,12,37.0,14,2
31405,16,32.0,12,1
31406,8,52.0,7,3
31407,16,27.0,7,1
31408,18,36.0,23,0
31409,15,33.0,8,1
31410,19,61.0,22,3
31411,16,42.0,7,1
31412,17,40.0,22,0
31413,21,39.0,3,1
31414,13,28.0,8,2
31415,10,57.0,44,0
31416,16,42.0,8,1
31417,17,41.0,27,0
31418,8,43.0,16,2
31419,17,52.0,39,0
31420,0,40.0,16,2
31421,21,32.0,18,1
31422,10,31.0,10,2
31423,7,41.0,4,2
31424,20,29.0,3,1
31425,22,36.0,44,0
31426,9,55.0,44,0
31427,8,22.0,3,2
31428,16,33.0,5,1
31429,20,37.0,24,0
31430,14,38.0,12,1
31431,16,27.0,11,1
31432,21,27.0,9,1
31433,17,57.0,4,3
31434,9,38.0,9,2
31435,13,70.0,7,3
31436,22,28.0,13,1
31437,18,37.0,15,1
31438,10,37.0,19,2
31439,5,27.0,4,2
31440,9,40.0,10,2
31441,10,46.0,7,3
31442,22,43.0,1,1
31443,18,35.0,6,1
31444,19,29.0,12,1
31445,7,28.0,3,2
31446,12,39.0,7,2
31447,16,46.0,13,3
31448,15,22.0,4,1
31449,1,21.0,8,2
31450,19,33.0,9,1
31451,18,21.0,5,1
31452,15,29.0,6,1
31453,13,30.0,15,2
31454,11,49.0,6,3
31455,16,44.0,7,3
31456,11,42.0,2,2
31457,7,36.0,20,2
31458,7,49.0,17,3
31459,15,36.0,20,0
31460,15,51.0,17,3
31461,12,43.0,6,2
31462,17,47.0,21,3
31463,22,25.0,10,1
31464,21,44.0,16,1
31465,9,44.0,8,2
31466,9,33.0,9,2
31467,8,36.0,7,2
31468,23,56.0,7,3
31469,20,30.0,12,1
31470,10,18.0,24,2
31471,19,57.0,5,3
31472,18,25.0,16,1
31473,0,28.0,6,2
31474,23,30.0,33,0
31475,19,27.0,7,1
31476,8,36.0,15,2
31477,15,40.0,12,1
31478,8,36.0,17,2
31479,23,22.0,14,1
31480,18,32.0,7,1
31481,12,38.0,7,2
31482,14,46.0,14,3
31483,20,51.0,4,3
31484,9,28.0,6,2
31485,16,35.0,2,1
31486,7,29.0,6,2
31487,18,43.0,38,0
31488,15,36.0,9,1
31489,18,26.0,5,1
31490,18,27.0,7,1
31491,14,24.0,9,1
31492,1,36.0,13,2
31493,17,51.0,19,3
31494,17,31.0,30,0
31495,19,40.0,4,1
31496,15,55.0,10,3
31497,18,26.0,32,0
31498,10,36.0,44,0
31499,17,29.0,11,1
31500,17,47.0,15,3
31501,11,51.0,10,3
31502,23,28.0,7,1
31503,16,26.0,7,1
31504,12,31.0,7,2
31505,13,53.0,19,3
31506,21,29.0,10,1
31507,7,24.0,8,2
31508,13,27.0,3,2
31509,16,36.0,36,0
31510,8,33.0,6,2
31511,7,30.0,16,2
31512,15,24.0,4,1
31513,20,46.0,18,1
31514,8,36.0,24,2
31515,8,31.0,6,2
31516,6,45.0,5,2
31517,6,49.0,9,2
31518,21,29.0,11,1
31519,16,36.0,18,1
31520,1,45.0,12,2
31521,17,36.0,6,1
31522,19,32.0,32,0
31523,19,37.0,10,1
31524,17,43.0,19,1
31525,8,27.0,8,2
31526,15,66.0,7,3
31527,0,22.0,8,2
31528,20,34.0,14,1
31529,12,28.0,25,0
31530,18,31.0,31,0
31531,9,39.0,8,2
31532,15,34.0,5,1
31533,10,38.0,14,2
31534,21,32.0,21,1
31535,1,25.0,4,2
31536,19,31.0,3,1
31537,17,30.0,10,1
31538,17,42.0,6,1
31539,18,57.0,4,3
31540,16,36.0,15,1
31541,14,30.0,5,1
31542,8,41.0,5,2
31543,17,31.0,4,1
31544,19,26.0,24,0
31545,7,30.0,4,2
31546,13,49.0,4,3
31547,15,22.0,6,1
31548,19,37.0,10,1
31549,13,49.0,19,3
31550,12,36.0,28,0
31551,12,59.0,9,3
31552,15,43.0,42,0
31553,18,28.0,4,1
31554,19,21.0,13,1
31555,13,46.0,2,3
31556,12,31.0,11,2
31557,18,27.0,5,1
31558,17,28.0,13,1
31559,11,46.0,8,3
31560,23,25.0,11,1
31561,17,36.0,18,1
31562,14,39.0,26,0
31563,12,34.0,13,2
31564,22,46.0,3,1
31565,10,36.0,10,2
31566,17,51.0,11,3
31567,7,38.0,4,2
31568,11,36.0,15,2
31569,0,24.0,29,2
31570,9,43.0,8,2
31571,12,35.0,21,0
31572,10,55.0,5,3
31573,13,36.0,12,2
31574,18,37.0,7,1
31575,8,29.0,4,2
31576,9,34.0,12,2
31577,15,36.0,16,1
31578,16,35.0,5,1
31579,11,31.0,14,2
31580,16,30.0,16,1
31581,15,35.0,5,1
31582,19,36.0,21,1
31583,6,36.0,7,2
31584,20,29.0,19,1
31585,14,57.0,21,3
31586,12,67.0,15,3
31587,17,26.0,10,1
31588,12,36.0,16,2
31589,13,43.0,6,3
31590,7,33.0,5,2
31591,19,30.0,6,1
31592,0,30.0,5,2
31593,10,52.0,29,0
31594,11,32.0,4,2
31595,15,51.0,5,3
31596,16,44.0,10,3
31597,16,25.0,16,1
31598,17,27.0,5,1
31599,14,48.0,5,3
31600,12,32.0,10,2
31601,9,38.0,11,2
31602,21,29.0,13,1
31603,8,25.0,8,2
31604,13,49.0,3,3
31605,22,51.0,13,3
31606,7,34.0,24,2
31607,0,34.0,20,2
31608,8,32.0,2,2
31609,22,34.0,4,1
31610,14,53.0,11,3
31611,8,33.0,10,2
31612,15,35.0,27,0
31613,18,48.0,6,3
31614,16,63.0,10,3
31615,17,43.0,11,1
31616,11,46.0,26,0
31617,18,36.0,24,0
31618,13,36.0,27,0
31619,13,42.0,12,3
31620,13,57.0,4,3
31621,14,36.0,23,0
31622,21,30.0,6,1
31623,21,57.0,21,3
31624,17,31.0,8,1
31625,17,36.0,7,1
31626,22,32.0,25,0
31627,7,32.0,12,2
31628,16,36.0,10,1
31629,14,45.0,25,0
31630,11,27.0,13,2
31631,16,34.0,44,0
31632,9,46.0,11,2
31633,11,42.0,12,2
31634,18,32.0,16,1
31635,17,55.0,19,3
31636,20,28.0,24,0
31637,20,34.0,8,1
31638,8,36.0,4,2
31639,5,28.0,19,2
31640,23,30.0,2,1
31641,16,36.0,18,1
31642,12,31.0,21,0
31643,19,31.0,3,1
31644,21,46.0,10,1
31645,14,44.0,8,3
31646,17,24.0,28,0
31647,17,66.0,3,3
31648,21,47.0,5,1
31649,7,32.0,26,2
31650,6,40.0,10,2
31651,20,36.0,5,1
31652,18,39.0,8,1
31653,6,36.0,10,2
31654,17,31.0,14,1
31655,16,36.0,30,0
31656,17,56.0,6,3
31657,19,39.0,28,0
31658,18,42.0,6,1
31659,9,37.0,7,2
31660,8,48.0,19,3
31661,15,36.0,44,0
31662,8,40.0,14,2
31663,11,27.0,9,2
31664,18,22.0,2,1
31665,22,22.0,44,0
31666,17,33.0,15,1
31667,20,25.0,10,1
31668,16,27.0,7,1
31669,16,34.0,1,1
31670,17,46.0,11,3
31671,17,35.0,30,0
31672,15,41.0,8,1
31673,18,36.0,14,1
31674,12,36.0,5,2
31675,15,53.0,13,3
31676,22,50.0,11,3
31677,13,54.0,7,3
31678,19,30.0,3,1
31679,5,29.0,7,2
31680,13,31.0,19,2
31681,14,47.0,9,3
31682,23,47.0,10,1
31683,17,42.0,2,1
31684,15,27.0,21,0
31685,19,24.0,11,1
31686,13,30.0,10,2
31687,18,36.0,4,1
31688,13,33.0,1,2
31689,21,36.0,7,1
31690,15,50.0,9,3
31691,18,61.0,37,0
31692,12,36.0,44,0
31693,12,30.0,1,2
31694,17,46.0,11,3
31695,18,34.0,6,1
31696,19,33.0,31,0
31697,18,38.0,9,1
31698,23,25.0,6,1
31699,18,31.0,33,0
31700,5,36.0,22,2
31701,16,36.0,41,0
31702,11,41.0,9,2
31703,1,36.0,13,2
31704,17,28.0,6,1
31705,13,49.0,4,3
31706,20,36.0,19,1
31707,18,32.0,10,1
31708,14,45.0,9,3
31709,13,36.0,17,2
31710,13,30.0,2,2
31711,6,23.0,2,2
31712,17,28.0,10,1
31713,13,45.0,19,3
31714,18,38.0,17,1
31715,13,35.0,6,2
31716,18,50.0,6,3
31717,8,32.0,9,2
31718,18,34.0,9,1
31719,12,35.0,6,2
31720,11,28.0,6,2
31721,15,43.0,8,3
31722,2,36.0,7,2
31723,9,41.0,5,2
31724,22,43.0,7,1
31725,15,46.0,11,3
31726,19,46.0,7,1
31727,11,40.0,8,2
31728,22,29.0,10,1
31729,18,26.0,5,1
31730,17,49.0,12,3
31731,19,27.0,12,1
31732,12,30.0,13,2
31733,19,29.0,19,1
31734,12,42.0,7,2
31735,19,26.0,8,1
31736,17,61.0,3,3
31737,20,42.0,7,1
31738,14,64.0,6,3
31739,10,38.0,5,2
31740,12,33.0,10,2
31741,12,32.0,8,2
31742,12,51.0,5,3
31743,16,36.0,6,1
31744,10,40.0,6,2
31745,18,26.0,13,1
31746,7,29.0,18,2
31747,6,23.0,11,2
31748,11,35.0,16,2
31749,15,36.0,8,1
31750,20,25.0,7,1
31751,18,43.0,3,1
31752,16,35.0,3,1
31753,20,33.0,21,1
31754,19,36.0,24,0
31755,16,27.0,11,1
31756,21,31.0,9,1
31757,20,24.0,6,1
31758,17,55.0,14,3
31759,11,36.0,44,0
31760,23,36.0,10,1
31761,8,38.0,8,2
31762,12,50.0,12,3
31763,7,25.0,4,2
31764,13,28.0,13,2
31765,11,64.0,9,3
31766,17,31.0,7,1
31767,13,36.0,29,0
31768,9,30.0,7,2
31769,15,27.0,4,1
31770,17,56.0,16,3
31771,18,26.0,1,1
31772,18,36.0,33,0
31773,18,32.0,21,1
31774,14,55.0,4,3
31775,16,44.0,13,3
31776,7,29.0,10,2
31777,18,36.0,7,1
31778,6,37.0,8,2
31779,14,37.0,9,1
31780,23,27.0,9,1
31781,8,34.0,9,2
31782,17,24.0,11,1
31783,14,57.0,5,3
31784,20,32.0,9,1
31785,7,32.0,4,2
31786,3,21.0,4,2
31787,3,36.0,32,0
31788,13,34.0,10,2
31789,11,42.0,6,2
31790,19,36.0,22,0
31791,9,32.0,19,2
31792,18,47.0,28,0
31793,21,68.0,15,3
31794,17,37.0,41,0
31795,11,38.0,5,2
31796,10,58.0,1,3
31797,18,44.0,5,1
31798,18,39.0,12,1
31799,0,29.0,2,2
31800,18,52.0,22,3
31801,18,60.0,3,3
31802,20,52.0,19,3
31803,18,36.0,23,0
31804,15,36.0,15,1
31805,17,38.0,5,1
31806,10,44.0,6,2
31807,1,36.0,10,2
31808,18,30.0,10,1
31809,15,52.0,9,3
31810,10,20.0,27,0
31811,14,28.0,8,1
31812,9,29.0,6,2
31813,15,55.0,4,3
31814,16,36.0,11,1
31815,0,37.0,6,2
31816,22,56.0,4,3
31817,18,38.0,16,1
31818,19,33.0,18,1
31819,15,36.0,44,0
31820,15,33.0,15,1
31821,12,36.0,44,0
31822,16,56.0,32,0
31823,17,28.0,4,1
31824,22,38.0,10,1
31825,15,34.0,1,1
31826,8,50.0,10,3
31827,9,35.0,18,2
31828,21,42.0,13,1
31829,16,46.0,8,3
31830,14,51.0,6,3
31831,11,23.0,21,2
31832,2,36.0,35,0
31833,23,21.0,7,1
31834,23,28.0,1,1
31835,16,36.0,12,1
31836,15,36.0,10,1
31837,23,36.0,22,1
31838,10,32.0,3,2
31839,17,34.0,4,1
31840,7,45.0,19,2
31841,19,26.0,10,1
31842,11,26.0,9,2
31843,0,36.0,30,2
31844,11,53.0,17,3
31845,19,37.0,35,0
31846,14,36.0,20,0
31847,18,30.0,16,1
31848,7,30.0,4,2
31849,17,26.0,8,1
31850,16,37.0,18,1
31851,16,27.0,7,1
31852,17,40.0,12,1
31853,18,45.0,19,3
31854,14,36.0,26,0
31855,15,26.0,10,1
31856,17,40.0,14,1
31857,15,36.0,44,0
31858,12,36.0,20,0
31859,9,39.0,25,0
31860,15,32.0,5,1
31861,16,42.0,6,1
31862,14,28.0,29,0
31863,21,36.0,27,0
31864,8,41.0,6,2
31865,9,36.0,8,2
31866,7,43.0,8,2
31867,18,32.0,35,0
31868,11,61.0,16,3
31869,14,36.0,12,1
31870,12,43.0,6,2
31871,14,53.0,12,3
31872,16,40.0,7,1
31873,13,29.0,5,2
31874,17,38.0,13,1
31875,18,33.0,33,0
31876,10,32.0,8,2
31877,7,39.0,11,2
31878,16,25.0,11,1
31879,7,44.0,6,2
31880,9,32.0,8,2
31881,13,38.0,20,0
31882,15,36.0,4,1
31883,18,36.0,8,1
31884,6,28.0,5,2
31885,19,31.0,5,1
31886,18,33.0,11,1
31887,17,20.0,10,1
31888,6,25.0,12,2
31889,7,44.0,10,2
31890,17,42.0,18,1
31891,19,57.0,9,3
31892,17,36.0,25,0
31893,4,35.0,3,2
31894,19,32.0,17,1
31895,15,55.0,16,3
31896,18,28.0,24,0
31897,11,34.0,12,2
31898,20,36.0,14,1
31899,9,36.0,9,2
31900,16,42.0,24,0
31901,7,65.0,6,3
31902,17,47.0,6,3
31903,17,48.0,7,3
31904,17,39.0,6,1
31905,14,40.0,4,1
31906,19,46.0,17,3
31907,21,26.0,3,1
31908,8,35.0,13,2
31909,9,27.0,3,2
31910,8,33.0,26,0
31911,15,32.0,27,0
31912,15,36.0,17,1
31913,3,41.0,16,2
31914,16,47.0,9,3
31915,16,59.0,15,3
31916,16,52.0,27,0
31917,10,36.0,22,2
31918,13,28.0,22,0
31919,6,52.0,10,3
31920,19,31.0,8,1
31921,15,38.0,6,1
31922,10,21.0,17,2
31923,8,45.0,6,2
31924,15,48.0,7,3
31925,8,43.0,11,2
31926,10,36.0,23,0
31927,18,33.0,4,1
31928,15,36.0,16,1
31929,17,28.0,8,1
31930,18,49.0,6,3
31931,9,32.0,18,2
31932,3,23.0,8,2
31933,13,41.0,10,2
31934,14,41.0,32,0
31935,9,36.0,10,2
31936,8,25.0,9,2
31937,13,35.0,4,2
31938,20,29.0,19,1
31939,13,38.0,8,2
31940,11,36.0,30,0
31941,18,32.0,42,0
31942,17,33.0,3,1
31943,7,32.0,4,2
31944,19,36.0,20,1
31945,9,55.0,10,3
31946,11,46.0,12,3
31947,10,36.0,6,2
31948,9,46.0,3,2
31949,12,34.0,6,2
31950,13,26.0,8,2
31951,12,25.0,13,2
31952,16,42.0,9,1
31953,14,36.0,9,1
31954,19,69.0,7,3
31955,18,37.0,4,1
31956,15,36.0,14,1
31957,6,26.0,3,2
31958,6,36.0,44,0
31959,11,33.0,34,0
31960,17,42.0,40,0
31961,12,31.0,3,2
31962,10,44.0,5,2
31963,11,69.0,4,3
31964,12,21.0,8,2
31965,17,31.0,1,1
31966,9,36.0,4,2
31967,17,30.0,16,1
31968,13,37.0,10,2
31969,9,37.0,7,2
31970,15,36.0,11,1
31971,20,36.0,14,1
31972,13,69.0,14,3
31973,16,26.0,36,0
31974,16,36.0,44,0
31975,9,35.0,13,2
31976,19,47.0,13,3
31977,13,32.0,21,0
31978,21,41.0,23,0
31979,11,63.0,11,3
31980,12,25.0,6,2
31981,18,34.0,6,1
31982,13,26.0,40,0
31983,8,47.0,16,3
31984,14,33.0,5,1
31985,12,36.0,30,0
31986,21,28.0,19,1
31987,12,29.0,7,2
31988,19,28.0,9,1
31989,11,53.0,19,3
31990,14,51.0,7,3
31991,18,38.0,16,1
31992,20,49.0,3,3
31993,16,40.0,9,1
31994,11,30.0,3,2
31995,19,36.0,24,0
31996,11,39.0,10,2
31997,10,69.0,20,3
31998,18,41.0,1,1
31999,19,27.0,7,1
32000,17,34.0,4,1
32001,8,59.0,7,3
32002,13,32.0,7,2
32003,19,36.0,37,0
32004,12,53.0,7,3
32005,22,25.0,9,1
32006,15,46.0,5,3
32007,11,46.0,12,3
32008,9,31.0,8,2
